file_id,path,offset,end,size,sha256,extension,format,signature_hex
293,/data/wifi.ncgr,7345152,7345728,576,430c0ce5ad939c0dbc403f5c508d17bd74f54177415ae1163a5741b966d88043,.ncgr,NCGR graphics,5247434efffe01014002000010000200
294,/data/wifip2pmatch.narc,7346176,7496804,150628,467e8dc878fd233e8a5867155c615ebbfbe2ce75fe569ee3adaa21e5da55f25e,.narc,NARC archive,4e415243feff0001644c020010000300
295,/data/wm.ncgr,7497216,7497792,576,ced58383a0c9395fe6975f2cef706e2e7b527e4dd4006ea1276555412dfc4bf7,.ncgr,NCGR graphics,5247434efffe01014002000010000200
296,/data/wm.nclr,7498240,7498792,552,63ebf8df9ecd51dec151a7b3670f2cfdd79892d499acb07b23418cba1ae50fa5,.nclr,NCLR palette,524c434efffe00012802000010000100
297,/data/mmodel/fldeff.narc,67532288,67853068,320780,881770546967016992de051b06458b2a6599264f2d9c77408aafa8b25c252706,.narc,NARC archive,4e415243feff00010ce5040010000300
298,/data/mmodel/mmodel.narc,66065920,67531908,1465988,47ca5ab1b49a3f177b2d43e8fbdf05e74172883bc6dd0c648d9f3fb92f5cd224,.narc,NARC archive,4e415243feff0001845e160010000300
299,/data/sound/pl_sound_data.sdat,14984192,22931200,7947008,2800b19d4936b52b5eb8a096c55a80142cab1c4a86988a9911fbc8b183dd5d19,.sdat,SDAT sound archive,53444154fffe00010043790040000400
300,/data/sound/sound_data.sdat,7499264,14984032,7484768,c3f5535dfae0bde260b39accef3a72149d735d62aa4b68ec34ed4ba3516672c8,.sdat,SDAT sound archive,53444154fffe00016035720040000400
301,/debug/cb_edit/d_test.narc,95711744,95723488,11744,be2ede7ab87e66d4ac5f8d33cbdeffb8730123546a06e90150ec064fe1d9965d,.narc,NARC archive,4e415243feff0001e02d000010000300
302,/demo/egg/data/egg_data.narc,93196288,93207292,11004,c4fcc55205b9fbc52a00fad3451b6f8766e94bb05f90578ff7f66cc78ea8a134,.narc,NARC archive,4e415243feff0001fc2a000010000300
303,/demo/egg/data/particle/egg_demo_particle.narc,93207552,93217260,9708,97429870ad23f453d0d10aae69d899ddc9825b2ecd6fe06917563d9f54b4819a,.narc,NARC archive,4e415243feff0001ec25000010000300
304,/demo/intro/intro.narc,95133696,95246316,112620,f3bc0fa18b54f7b65dad617c52e04699eb3e97889fe6ecb564e1cb58f6dc1964,.narc,NARC archive,4e415243feff0001ecb7010010000300
305,/demo/intro/intro_tv.narc,95246336,95355524,109188,05fe8f3d86de699f4c02c3a4aa5b23acac68427276a2686ef5b969ad54e53dae,.narc,NARC archive,4e415243feff000184aa010010000300
306,/demo/shinka/data/particle/shinka_demo_particle.narc,95123968,95133332,9364,4519249fa8c3c6da9c20579dde3a6447aaa77b05f5c33f8f92eff5cbdbd4a3b1,.narc,NARC archive,4e415243feff00019424000010000300
307,/demo/syoujyou/syoujyou.narc,95355904,95395652,39748,9b07b799c2018957815afcfa29706a5c0e0df679492e955d3fde14c31af20b50,.narc,NARC archive,4e415243feff0001449b000010000300
308,/dwc/utility.bin,101700608,102630460,929852,db8ee36170897f60791f713b7669c50a125e62c6ad775fda98466c85fe48e81e,.bin,Nintendo LZ10,10000000a8170000c0170000500c0000
309,/fielddata/areadata/area_data.narc,73246720,73247972,1252,1e5689af536504ecf45addf926840800aca321665a57a38a164864cd2f68df5e,.narc,NARC archive,4e415243feff0001e404000010000300
310,/fielddata/areadata/area_build_model/area_build.narc,73248256,73254724,6468,d259b1f9531663d2cc62536aa7fe15e6c94a1ce6979876023207e51b6a9906f0,.narc,NARC archive,4e415243feff00014419000010000300
311,/fielddata/areadata/area_build_model/areabm_texset.narc,73254912,74872760,1617848,92fa4b336e562a32efe8f6d51ff1aa56e0c8d54a1d07ac48a169cf5e94ec8fcb,.narc,NARC archive,4e415243feff0001b8af180010000300
312,/fielddata/areadata/area_map_tex/map_tex_set.narc,74872832,76745516,1872684,301b70271068a43e7be0c88deaa3c93d6b2f7686335009cbe301bb1f37b801bd,.narc,NARC archive,4e415243feff00012c931c0010000300
313,/fielddata/areadata/area_move_model/move_model_list.narc,76745728,76747160,1432,d1a5cb3c1fe72d043596329283008be4f1c9468d0532cee366717e8c37800493,.narc,NARC archive,4e415243feff00019805000010000300
314,/fielddata/build_model/build_model.narc,70971392,73226284,2254892,047ac52db4d091d3b21d1d867d2a0337a54e390c1b45cbd1333ecd7132e67f64,.narc,NARC archive,4e415243feff00012c68220010000300
315,/fielddata/build_model/build_model_matshp.dat,73226752,73233152,6400,90e140ce5b3238110049ecdaa3f11a9c15ac7028f4cad938d24c596d7b32ec3c,.dat,,4e02f103010000000100010001000200
316,/fielddata/encountdata/d_enc_data.narc,70733312,70812420,79108,8872da981014c6da71a0ba6d20ad05ccefafa3e1895d9b1295f588fd7af64080,.narc,NARC archive,4e415243feff00010435010010000300
317,/fielddata/encountdata/p_enc_data.narc,70812672,70891780,79108,41be039d459f5eeacfb537a79d3237cfe3b0ba9d3e4310f40d6d2c20853839e6,.narc,NARC archive,4e415243feff00010435010010000300
318,/fielddata/encountdata/pl_enc_data.narc,70892032,70971140,79108,44e1b7307638a509bee6e7fc4a2085267add44d12fe2d590559d69fabdbc1687,.narc,NARC archive,4e415243feff00010435010010000300
319,/fielddata/eventdata/zone_event.narc,70575104,70732904,157800,6ed2f4971ceb15358f0a1a6b108d564dd8ae58b174025905bad691ebdef97ff1,.narc,NARC archive,4e415243feff00016868020010000300
320,/fielddata/land_data/land_data.narc,76747264,92873104,16125840,4ef00e014500a2974b5579e117401bfe2f40d9fa71bc6b14d54a39b3dd3c00e0,.narc,NARC archive,4e415243feff0001900ff60010000300
321,/fielddata/mapmatrix/map_matrix.narc,73233408,73246460,13052,ba11ef91592014659663d762a86bfe85a1f02866b96c348b2ad59e4aed66b6c7,.narc,NARC archive,4e415243feff0001fc32000010000300
322,/fielddata/maptable/mapname.bin,95081984,95091472,9488,6d3eefddc493908d47b9cf4d49483db0a47a64e4a07581d2a05ee1903b1f6c59,.bin,,45564552595748455245000000000000
323,/fielddata/mm_list/move_model_list.narc,93217280,93217888,608,3a424fe0f8e51ac30768ebcfc4eee5dbcea1fd8559ff725fd8d51ccc3e7fce8b,.narc,NARC archive,4e415243feff00016002000010000300
324,/fielddata/script/scr_seq.narc,56525824,56830788,304964,01236311c10c0a2825fb5778d7f0c4ec6a1393be31ec045678dab4cef0cb3c3f,.narc,NARC archive,4e415243feff000144a7040010000300
325,/fielddata/tornworld/tw_arc.narc,96155136,96162832,7696,ff9e88756cdadf16ff18276efb6bdeff59fc8a71bf65777b8e7e7f4bca277a8a,.narc,NARC archive,4e415243feff0001101e000010000300
326,/fielddata/tornworld/tw_arc_attr.narc,96163328,96188052,24724,29c8301cb3c7de8b4549cd37eb8f8472dfce82d0992008749a047a308455b0c9,.narc,NARC archive,4e415243feff00019460000010000300
327,/frontier/script/fr_script.narc,95727104,95769820,42716,6d96fcc1452cfec681ab618aa5595848607b43996c451a398baf63ce1827875f,.narc,NARC archive,4e415243feff0001dca6000010000300
328,/graphic/btower.narc,56830976,56847864,16888,6913c3f0f7df4d60b282b317812e5c496232adc6eae0dccee86d0aaca81df218,.narc,NARC archive,4e415243feff0001f841000010000300
329,/graphic/bucket.narc,56847872,57107568,259696,5e831412b0cf12ed24c44fc063542cea205b113cca341e3697586f32495098af,.narc,NARC archive,4e415243feff000170f6030010000300
330,/graphic/config_gra.narc,57107968,57108652,684,cd4fdb2d299ace3698da3ca72f4acf961759128fa4fd08dc3afe50c0396778e6,.narc,NARC archive,4e415243feff0001ac02000010000300
331,/graphic/demo_trade.narc,57108992,57140504,31512,84c5643070177367c342b8d5a18c679639b03c305b77933fb007a929e74f99cf,.narc,NARC archive,4e415243feff0001187b000010000300
332,/graphic/dendou_demo.narc,57140736,57142300,1564,d3f76c5c4cc8c5fa92b659a0e8442e36eb9523d8f4fd33144f684926995e9e95,.narc,NARC archive,4e415243feff00011c06000010000300
333,/graphic/dendou_pc.narc,57142784,57143452,668,3844b3b7482c93aa0e6397e3ed09f390e61e10bbc839b902ed26760b30c68dae,.narc,NARC archive,4e415243feff00019c02000010000300
334,/graphic/ending.narc,57143808,58998752,1854944,20989e0c37f1e6683c7d2464835256297405cf3165edf76f24062a508e401b0a,.narc,NARC archive,4e415243feff0001e04d1c0010000300
335,/graphic/ev_pokeselect.narc,58998784,59139364,140580,57f6359243b2e663b5a23aa525f2719f0f2333e419580d4dbb227fc015be02b0,.narc,NARC archive,4e415243feff00012425020010000300
336,/graphic/f_note_gra.narc,59139584,59150204,10620,3a1b1600f28697f037f39be18786cb600a020bebba6e26e85971bb813e0e2b3a,.narc,NARC archive,4e415243feff00017c29000010000300
337,/graphic/field_board.narc,59150336,59193596,43260,d680053f0afe3c8a3fac35900b8d4e829b66f27d6191dddd37895619967fd85b,.narc,NARC archive,4e415243feff0001fca8000010000300
338,/graphic/field_encounteffect.narc,59193856,59458756,264900,0b3b4ed141a79769ee103e0710e927edaf2d44deae56113e91bdabd9dc55aead,.narc,NARC archive,4e415243feff0001c40a040010000300
339,/graphic/fld_comact.narc,59459072,59459940,868,1ca3e421c0ad0a380bc6ecb063aba373097af1f80e70113c87f245185b7bc437,.narc,NARC archive,4e415243feff00016403000010000300
340,/graphic/font.narc,59460096,60219936,759840,97b5d1de58b7e625daf6b5894635bc139dab283ff060976c8dfe8fe4e6c41d6a,.narc,NARC archive,4e415243feff000120980b0010000300
341,/graphic/fontoam.narc,60220416,60221860,1444,5ccff2254dbf1fe7df12be151d74de7b5a6c6d44c49d3a3fc0cee77419ed1fb7,.narc,NARC archive,4e415243feff0001a405000010000300
342,/graphic/footprint_board.narc,60221952,60258260,36308,8d717b0349d66aee622b03653e4ef3827ab3110ddf0c6927633c0d6d8e905953,.narc,NARC archive,4e415243feff0001d48d000010000300
343,/graphic/hiden_effect.narc,60258304,60290580,32276,85d834c089435928fcea971930c872f0cb62040ddd421a25c8e4dda91910a7dc,.narc,NARC archive,4e415243feff0001147e000010000300
344,/graphic/library_tv.narc,60291072,60544344,253272,d6ac6da421d558c9a4d858155717df3e749f20c6d98cd0fc089841b3c17c7e9b,.narc,NARC archive,4e415243feff000158dd030010000300
345,/graphic/lobby_news.narc,60544512,60608932,64420,e942ae3022b4020b85e960e288efacbd54946fd52b0d7a93f01fc6cbafe811dd,.narc,NARC archive,4e415243feff0001a4fb000010000300
346,/graphic/mail_gra.narc,60609024,60715824,106800,e0c78256d8335716657696d8363b71671606d5634d69e0cfdeb188ee9fde7655,.narc,NARC archive,4e415243feff000130a1010010000300
347,/graphic/menu_gra.narc,60716032,60735344,19312,85984abae7f2d5765c97dd596512d42212029ad56892c6c2c973e5450ec928fd,.narc,NARC archive,4e415243feff0001704b000010000300
348,/graphic/mysign.narc,60735488,60739768,4280,f36c892150dee7567ade0c901eb52ae2fa9d814a53fdeddfa63dd48c46cdc94f,.narc,NARC archive,4e415243feff0001b810000010000300
349,/graphic/ntag_gra.narc,60740096,60924016,183920,1b969b5e73d02857755726622b61c5251dfa3f068a410296d193d22fa6d44d6f,.narc,NARC archive,4e415243feff000170ce020010000300
350,/graphic/oekaki.narc,60924416,60929828,5412,a81ac3264060405b30d9393f0dfc6bde237479fed739e124310e09991a5be4a1,.narc,NARC archive,4e415243feff00012415000010000300
351,/graphic/opening.narc,60930048,60957628,27580,a7f697f95321dcfb2e9c8f155daa0b032932c42215a627e0e2397cd455c61d20,.narc,NARC archive,4e415243feff0001bc6b000010000300
352,/graphic/pl_font.narc,60957696,61717608,759912,f6434c57cf00f1a4febb78e2820a111e10410e8a2117500910530bffa6269725,.narc,NARC archive,4e415243feff000168980b0010000300
353,/graphic/pl_wifinote.narc,61718016,61763356,45340,e61f007253e472e324b2c6bf03c94df16559ec5d963adc6ea7d0bbb89988b2f0,.narc,NARC archive,4e415243feff00011cb1000010000300
354,/graphic/pl_winframe.narc,61763584,61798628,35044,a6299f58d33c4a1c6bb808b068c79bb8a96c15118e2eb1fc42288f8ca5776db7,.narc,NARC archive,4e415243feff0001e488000010000300
355,/graphic/pmsi.narc,61798912,61811556,12644,0654fe9ef26ab42e224dc0992aa02776834522c7902edb7fe4ef1a0db5db7a5e,.narc,NARC archive,4e415243feff00016431000010000300
356,/graphic/poru_gra.narc,61811712,61838820,27108,9b60ede5071fed56136a5fcd31e062f0ed0fa58f3d02e0471664ea8400c8371f,.narc,NARC archive,4e415243feff0001e469000010000300
357,/graphic/poruact.narc,61838848,61844140,5292,3690bbdc63e30a2ed1a8b7082593f0aab37c1ee3bab29c415612ef9424b356b8,.narc,NARC archive,4e415243feff0001ac14000010000300
358,/graphic/porudemo.narc,61844480,61853292,8812,2a62543af8b1f73ecca4a902b1e7d384c4785dc865923d0a08ae00c013f01d65,.narc,NARC archive,4e415243feff00016c22000010000300
359,/graphic/ranking.narc,61853696,61859016,5320,41edac6df8e779a1fa6dbab5e60856b931050533f461cd6765ee5cdb5bc43aae,.narc,NARC archive,4e415243feff0001c814000010000300
360,/graphic/record.narc,61859328,61882304,22976,8584c458b83be6acc90d16a94d606576ae0d8ca06a82d893be39f2c0ddce429f,.narc,NARC archive,4e415243feff0001c059000010000300
361,/graphic/shop_gra.narc,61882368,61892976,10608,f719619e55739ba399779231b1aca23ca8a7472255a58f5cc432cf72aac0b678,.narc,NARC archive,4e415243feff00017029000010000300
362,/graphic/tmap_gra.narc,61893120,61978896,85776,5685b1b9bad1bef0d69d4a3ecfb624aa3b54f91b36e7eaa474d4bbd2412e9cff,.narc,NARC archive,4e415243feff0001104f010010000300
363,/graphic/unionobj2d_onlyfront.narc,61979136,61995084,15948,52433ee18083e47020ce2e58c2cb263cda14f4e8d724f2dd3e0b0991d9e6364c,.narc,NARC archive,4e415243feff00014c3e000010000300
364,/graphic/unionroom.narc,61995520,62000144,4624,18af9494db8ab737185c930bb3ffa6db52b3b11a643108bc1eae48305ad24428,.narc,NARC archive,4e415243feff00011012000010000300
365,/graphic/waza_oshie_gra.narc,62000640,62012724,12084,6fca079a9b8ac505a6825bf703423bba492e14eac7c292f181c702761c572dd1,.narc,NARC archive,4e415243feff0001342f000010000300
366,/graphic/wifi2dchar.narc,62012928,62834456,821528,1add9c83f3bd71f566b5864539716fbd2e5eb29a63a942d55302256501a437cd,.narc,NARC archive,4e415243feff000118890c0010000300
367,/graphic/wifi_lobby.narc,62834688,63646720,812032,8422c63b78b94efdbb737babd50873c35892396de643ef46cfaa5d01e9356c15,.narc,NARC archive,4e415243feff000100640c0010000300
368,/graphic/wifi_lobby_other.narc,63646720,64010156,363436,199e9668c71681416af4d065537d2117b7f71731e8d1554992897d6049be1a8e,.narc,NARC archive,4e415243feff0001ac8b050010000300
369,/graphic/wifi_unionobj.narc,64010240,64101476,91236,de651e7bb614bae1eed2d03787129691f71bf4553af73a816b709dadc0a8f486,.narc,NARC archive,4e415243feff00016464010010000300
370,/graphic/winframe.narc,64101888,64136932,35044,656ad458e1a40d6f30adcfa01f958ab01b205721e28ce804833f3cc5c95dfede,.narc,NARC archive,4e415243feff0001e488000010000300
371,/graphic/worldtimer.narc,64137216,64353828,216612,13e502908754b831ef43517d5b8762490756f50e764e15a6f22aaabf7264e4a0,.narc,NARC archive,4e415243feff0001244e030010000300
372,/graphic/worldtrade.narc,64354304,64401108,46804,12a39400dfeeda7cb9937c026f4354237b65670ca535ba0a21d8deaf162cbad1,.narc,NARC archive,4e415243feff0001d4b6000010000300
373,/itemtool/itemdata/item_data.narc,64401408,64420908,19500,a6cfe6df97f24b191d782fe0ab14a9c067a9b496afd12180b4904f56e8740c7e,.narc,NARC archive,4e415243feff00012c4c000010000300
374,/itemtool/itemdata/item_icon.narc,64421376,64821328,399952,3283f84a96e8a9726808a3867afaa2e98788986176afac1ab1a266633d60a30b,.narc,NARC archive,4e415243feff0001501a060010000300
375,/itemtool/itemdata/nuts_data.narc,64821760,64823092,1332,671d1d33478a40e89f5d9811827649b880666321bf7dfe83b4c7be4fce69c97e,.narc,NARC archive,4e415243feff00013405000010000300
376,/itemtool/itemdata/pl_item_data.narc,64823296,64842972,19676,7e08d3e9a9403d41a340446a6d5d4308c643656462948777928c60e4afd5350f,.narc,NARC archive,4e415243feff0001dc4c000010000300
377,/msgdata/msg.narc,25586176,27035232,1449056,338980041f88e4efafab074450286e0f1f0a0349076a794a773d726939c166e0,.narc,NARC archive,4e415243feff0001601c160010000300
378,/msgdata/pl_msg.narc,22931456,25585804,2654348,31a58fe9f085d79f74469d353787c2a53c50879c94c218d822b8700ff3f9095a,.narc,NARC archive,4e415243feff00018c80280010000300
379,/msgdata/scenario/scr_msg.narc,27035648,27042396,6748,89e84ab4475c85ad4358761c89c69c16f51c024041d2081a1da6ad1ad51b7cba,.narc,NARC archive,4e415243feff00015c1a000010000300
380,/particledata/particledata.narc,92887552,92932792,45240,78d15ced7d57f02cedbb1a7fc5d72d69fe8442d8968179bfe3672c62c1250e7a,.narc,NARC archive,4e415243feff0001b8b0000010000300
381,/particledata/pl_etc/pl_etc_particle.narc,96267264,96288856,21592,110f8f54bef229000d3cffdc00278bc5a72982f20a8a17f12e10db47595edad5,.narc,NARC archive,4e415243feff00015854000010000300
382,/particledata/pl_frontier/frontier_particle.narc,95770112,95834136,64024,a4f9e4985c64b844909cfc2008cfcfc9f03fe5fc149e81fc3d49667a7db9285a,.narc,NARC archive,4e415243feff000118fa000010000300
383,/particledata/pl_pokelist/pokelist_particle.narc,96188416,96194124,5708,2c8ec477064fc89884f0fb6689b19513514443f3256f0ebf3d88c9a0dbb15324,.narc,NARC archive,4e415243feff00014c16000010000300
384,/pokeanime/pl_poke_anm.narc,93243904,93272404,28500,2299c76f657dc870b240264e3bedf25e931ee3adc767a0c9a28b4ff20409a869,.narc,NARC archive,4e415243feff0001546f000010000300
385,/pokeanime/poke_anm.narc,93218304,93243716,25412,32606834ed99b654238499e3b42610d984b61c2cf3f67368f091ccf58e9af217,.narc,NARC archive,4e415243feff00014463000010000300
386,/poketool/pl_pokezukan.narc,95093248,95094296,1048,19c9768945fb460838662a737bb3f887404fd5c010ab42a6c4ff652716ce3ad7,.narc,NARC archive,4e415243feff00011804000010000300
387,/poketool/pokezukan.narc,95091712,95092760,1048,a8072ca83eccb60cc3d94b0c7be53807e9d39e0895bc82551fd168db54eea381,.narc,NARC archive,4e415243feff00011804000010000300
388,/poketool/shinzukan.narc,95094784,95095268,484,41dd9ddb49807ce7fbf78ea54ee45cf1b3749c020eff9f3b797da9627d03219a,.narc,NARC archive,4e415243feff0001e401000010000300
389,/poketool/icongra/pl_poke_icon.narc,64843264,65428600,585336,faf07645f4989ccee23e20a8052368b61ade363ce018bc36087e33a80424b760,.narc,NARC archive,4e415243feff000178ee080010000300
390,/poketool/icongra/poke_icon.narc,65428992,66006768,577776,3463c546c112f928f2f8e82ee1638b9739d52dea1d72779704ad3cc36cfb6c1b,.narc,NARC archive,4e415243feff0001f0d0080010000300
391,/poketool/personal/evo.narc,54472192,54498660,26468,fe6e4ec493a393cac0ed89c22f7ffe00e4174fbc79025dd714188ae07b37862d,.narc,NARC archive,4e415243feff00016467000010000300
392,/poketool/personal/growtbl.narc,54498816,54502164,3348,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,.narc,NARC archive,4e415243feff0001140d000010000300
393,/poketool/personal/personal.narc,54419456,54445560,26104,9bc883e846af6cc0810251c8ce05663ceadacac0f47dd83a24a93fa0cea75392,.narc,NARC archive,4e415243feff0001f865000010000300
394,/poketool/personal/pl_growtbl.narc,54502400,54505748,3348,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,.narc,NARC archive,4e415243feff0001140d000010000300
395,/poketool/personal/pl_personal.narc,54445568,54472036,26468,7f80d8dfa9e19d3695e336dcb46221367d8413478f503ce57cdf3cbb89a36c3e,.narc,NARC archive,4e415243feff00016467000010000300
396,/poketool/personal/pms.narc,54505984,54507000,1016,6964c689912d1054c33ab6be62dfd484806bdbcd2e5429bf3d69f67b4938b0ce,.narc,,00000100010001000400040004000700
397,/poketool/personal/wotbl.narc,54507008,54526176,19168,a5cc293dd309f31cb6684940013d03f3c6e5cf5565e45905d57b48421a94ad5a,.narc,NARC archive,4e415243feff0001e04a000010000300
398,/poketool/poke_edit/pl_poke_data.narc,95667712,95711740,44028,a9ea1cd0ba4376852c9f5c607f426c905efd7e9288c377e5fe3dca71eb23e081,.narc,NARC archive,4e415243feff0001fcab000010000300
399,/poketool/pokeanm/pl_pokeanm.narc,95109632,95123524,13892,25af2f6e78a5a8eab609313a6e21b103604753686088ef4c51f212c89c109011,.narc,NARC archive,4e415243feff00014436000010000300
400,/poketool/pokeanm/pokeanm.narc,95095296,95109188,13892,25af2f6e78a5a8eab609313a6e21b103604753686088ef4c51f212c89c109011,.narc,NARC archive,4e415243feff00014436000010000300
401,/poketool/pokefoot/pokefoot.narc,66007040,66065644,58604,181e87eb2bf79ba6e73124d1f694e801aa48844dcdd85e66c0bd2c707e8f8688,.narc,NARC archive,4e415243feff0001ece4000010000300
402,/poketool/pokegra/dp_height.narc,27042816,27065924,23108,b44492aa09f74d2cf5f41ca13c2f7fc6d8238258c64ef49f2c23c1ac15dccec3,.narc,NARC archive,4e415243feff0001445a000010000300
403,/poketool/pokegra/dp_height_o.narc,27066368,27068052,1684,8dcef49c4815fdd7662b78ad140858fa23fba5971fae866cb6581f3cb0c8f6bd,.narc,NARC archive,4e415243feff00019406000010000300
404,/poketool/pokegra/height.narc,27068416,27091524,23108,8d4dafb68c361a2a8822227fe34a92c84d74698256d9e6b0ef0ac0c5ef6c6e34,.narc,NARC archive,4e415243feff0001445a000010000300
405,/poketool/pokegra/height_o.narc,27091968,27093892,1924,d6af79fe9dc45bf46beba2e3ecb624865636405c1cd6a395af0be35610ecdeda,.narc,NARC archive,4e415243feff00018407000010000300
406,/poketool/pokegra/otherpoke.narc,27094016,27984620,890604,cab7af2e4fef1878af6a7002eecc24c7a1c879166aaf5dfd61ebdc0bd4b92681,.narc,NARC archive,4e415243feff0001ec960d0010000300
407,/poketool/pokegra/pl_otherpoke.narc,27984896,29006220,1021324,bcce60993746ec909b6d4eee51f8b04dc7176e637bc7f41572cb133a005a2ca5,.narc,NARC archive,4e415243feff00018c950f0010000300
408,/poketool/pokegra/pl_pokegra.narc,29006336,40785012,11778676,d99ed134b21b03ae7eef8a1c8aff3072fa50ead053179bb747c008e1cfb7ed9f,.narc,NARC archive,4e415243feff000174bab30010000300
409,/poketool/pokegra/poke_shadow.narc,40785408,40785964,556,037338ffc4f027a249f506b8171dc872c875477158f019e4ea503d1ade6255ec,.narc,NARC archive,4e415243feff00012c02000010000300
410,/poketool/pokegra/poke_shadow_ofx.narc,40786432,40786988,556,0e145a476fc5d98620d37f98322efbf812cf597d4b0675beaf87846d3a643885,.narc,NARC archive,4e415243feff00012c02000010000300
411,/poketool/pokegra/poke_yofs.narc,40787456,40788012,556,a5984361e6e9167321a9b4f5ce444a3b628d36520e97e8d9c61c1477ff157969,.narc,NARC archive,4e415243feff00012c02000010000300
412,/poketool/pokegra/pokegra.narc,40788480,52567156,11778676,71e0090fbcbdf63d74c58ad78b5d256d8da09d3d028cc18faf6f5dcd99e8c424,.narc,NARC archive,4e415243feff000174bab30010000300
413,/poketool/trainer/trdata.narc,54526464,54552500,26036,15dda47cd7b3942a85cf56a0f468ba0847226d5a78b5e1f283b9ce37ec122ed3,.narc,NARC archive,4e415243feff0001b465000010000300
414,/poketool/trainer/trpoke.narc,54552576,54581176,28600,a8af8c65eb4ae5ba2a3533d9bf4243f84761fdafb833e270472ddbe86c6e5891,.narc,NARC archive,4e415243feff0001b86f000010000300
415,/poketool/trgra/trbgra.narc,52567552,52889180,321628,f79e0d8d661219e34a7fdf46d8a29a6571b905fa1a0c3ff4c14f2b4555fce278,.narc,NARC archive,4e415243feff00015ce8040010000300
416,/poketool/trgra/trfgra.narc,52889600,54419200,1529600,1b9c3dfdcc3d7f4a710fac0f75fa16b501e0a419ebb5f94cc54ac13d17c195e5,.narc,NARC archive,4e415243feff00010057170010000300
417,/poketool/trmsg/trtbl.narc,54581248,54591296,10048,0af2ad166a7358a2c752ba16f1143600fb63fbf82f3d7763c5275073dd8939ac,.narc,NARC archive,4e415243feff00014027000010000300
418,/poketool/trmsg/trtblofs.narc,54591488,54593404,1916,19c3b90af496b3979f72761f86d1975aa4fb08d9ca39812a2332762672a30355,.narc,NARC archive,4e415243feff00017c07000010000300
419,/poketool/waza/pl_waza_tbl.narc,56502272,56513628,11356,3781f3e96960ce2a2a363e7860c9ae0f99922f539b34673ab60dd80c8cc5669d,.narc,NARC archive,4e415243feff00015c2c000010000300
420,/poketool/waza/waza_tbl.narc,56514048,56525404,11356,f9f6a37e8b8170558ce14c4be35c890ff59cc97508a4aa237fdac945dfdffe54,.narc,NARC archive,4e415243feff00015c2c000010000300
421,/resource/kor/b_plist/b_plist_gra.narc,96289280,96363688,74408,1786a3fdf7ddfbdb88e4c723ea7e16ebf9b4b45599264aac7bdeb523db57b300,.narc,NARC archive,4e415243feff0001a822010010000300
422,/resource/kor/b_plist/pl_b_plist_gra.narc,96364032,96438440,74408,1786a3fdf7ddfbdb88e4c723ea7e16ebf9b4b45599264aac7bdeb523db57b300,.narc,NARC archive,4e415243feff0001a822010010000300
423,/resource/kor/bag/bag_gra.narc,96438784,96544372,105588,eeae9d36baa1022ff4827cbdc6eb7d28a33823606468acaedfa3eb808cb755e8,.narc,NARC archive,4e415243feff0001749c010010000300
424,/resource/kor/bag/pl_bag_gra.narc,96544768,96650356,105588,685d10744639a004b271371bdbec238ef4ebcb4371b7925eb092169c54d9e2c4,.narc,NARC archive,4e415243feff0001749c010010000300
425,/resource/kor/batt_rec/batt_rec_gra.narc,96650752,97247664,596912,f332effa0608c79205ea1b929ec8a8fdbedb3b4cdb222e29fa2be667355dd797,.narc,NARC archive,4e415243feff0001b01b090010000300
426,/resource/kor/battle_graphic/batt_obj.narc,97247744,97379396,131652,ed8f501abdfaf4d9b1880ba24699cdd6e4e592a378008263e10ac7a55587e5c3,.narc,NARC archive,4e415243feff00014402020010000300
427,/resource/kor/battle_graphic/pl_batt_obj.narc,97379840,97548928,169088,ba6b3954104c6bc1f1c744328634c78d5d6f23b3d2fda11434889e565f507657,.narc,NARC archive,4e415243feff00018094020010000300
428,/resource/kor/box/box.narc,97549312,97699492,150180,8dace9a5b0690ad8e3a854356a6132ae281a737729dbdab38e15599d3f227013,.narc,NARC archive,4e415243feff0001a44a020010000300
429,/resource/kor/contest_graphic/contest_bg.narc,97699840,97780648,80808,bd67416769496f2801703dfae488fd1271613db202c6c103880e44c698b20414,.narc,NARC archive,4e415243feff0001a83b010010000300
430,/resource/kor/contest_graphic/contest_obj.narc,97780736,97806020,25284,572d047aee286f7c7579751d55e7fb5914915fc058fc4e37d7f671aba0f8210a,.narc,NARC archive,4e415243feff0001c462000010000300
431,/resource/kor/dress_up_graphic/imageclip.narc,97806336,98061872,255536,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,.narc,NARC archive,4e415243feff000130e6030010000300
432,/resource/kor/frontier_graphic/frontier_bg.narc,98062336,98892244,829908,f30d3d5736fd1cf60afff00f97809f61c5047f7f48df0dd9beff34b97ff9c7c4,.narc,NARC archive,4e415243feff0001d4a90c0010000300
433,/resource/kor/frontier_graphic/frontier_obj.narc,98892288,98935200,42912,7d982379a61e9314fb7a4e3cf9abc66bd9d509a3a161afbffe398113d035f0b1,.narc,NARC archive,4e415243feff0001a0a7000010000300
434,/resource/kor/mysterycard/mystery.narc,98935296,98967980,32684,a3b040159247a4a4324924c0840149795cd28831033ddea0d259a42a73dfe054,.narc,NARC archive,4e415243feff0001ac7f000010000300
